feature,importance
election despite,0.0
election donald,0.0
election earlier,0.0
election early,0.0
election effort,0.0
election election,0.0
election end,0.0
election expected,0.0
election expert,0.0
election fact,0.0
election far,0.0
election favor,0.0
election fbi,0.0
election featured,0.0
election file,0.0
election fraud,0.0
election friday,0.0
election going,0.0
election hack,0.0
election hacking,0.0
election held,0.0
election help,0.0
election hillary,0.0
election hope,0.0
election important,0.0
election including,0.0
election infrastructure,0.0
election instead,0.0
election integrity,0.0
election intelligence,0.0
election interference,0.0
election june,0.0
election know,0.0
election law,0.0
election likely,0.0
election loss,0.0
election lost,0.0
election make,0.0
election march,0.0
election mean,0.0
election meddling,0.0
election merkel,0.0
election month,0.0
election moscow,0.0
election mr,0.0
election need,0.0
election new,0.0
election news,0.0
election night,0.0
election nov,0.0
election november,0.0
election obama,0.0
election observer,0.0
election oct,0.0
election office,0.0
election official,0.0
election outcome,0.0
election party,0.0
election past,0.0
election people,0.0
election percent,0.0
election place,0.0
election poll,0.0
election possible,0.0
election potential,0.0
election president,0.0
election presidential,0.0
election process,0.0
election race,0.0
election rally,0.0
election recount,0.0
election related,0.0
election replace,0.0
election republican,0.0
election result,0.0
election reuters,0.0
election rigged,0.0
election rigging,0.0
election run,0.0
election russia,0.0
election russian,0.0
election said,0.0
election say,0.0
election saying,0.0
election scheduled,0.0
election season,0.0
election seat,0.0
election second,0.0
election seen,0.0
election senate,0.0
election senator,0.0
election september,0.0
election source,0.0
election st,0.0
election state,0.0
election sunday,0.0
election taking,0.0
election thing,0.0
election think,0.0
election time,0.0
election told,0.0
election took,0.0
election trump,0.0
election tuesday,0.0
election turned,0.0
election united,0.0
election victory,0.0
election video,0.0
election vote,0.0
election voter,0.0
election want,0.0
election washington,0.0
election watch,0.0
election way,0.0
election week,0.0
election white,0.0
election win,0.0
election year,0.0
elective,0.0
elector,0.0
elector voted,0.0
electoral,0.0
electoral college,0.0
electoral commission,0.0
electoral law,0.0
electoral map,0.0
electoral process,0.0
electoral tribunal,0.0
electoral victory,0.0
electoral vote,0.0
electorate,0.0
electric,0.0
electric ge,0.0
electric grid,0.0
electric power,0.0
electric vehicle,0.0
electrical,0.0
electrical grid,0.0
electricity,0.0
electronic,0.0
electronic device,0.0
electronic voting,0.0
electronically,0.0
electronics,0.0
element,0.0
elementary,0.0
elementary school,0.0
elena,0.0
elena kagan,0.0
elephant,0.0
elephant room,0.0
elevate,0.0
elevated,0.0
elevating,0.0
elevator,0.0
eli,0.0
elia,0.0
eligibility,0.0
eligible,0.0
eligible vote,0.0
eligible voter,0.0
elijah,0.0
elijah cummings,0.0
eliminate,0.0
eliminate regulation,0.0
eliminated,0.0
eliminates,0.0
eliminating,0.0
elimination,0.0
eliot,0.0
eliot engel,0.0
elite,0.0
elite revolutionary,0.0
elitist,0.0
elizabeth,0.0
elizabeth warren,0.0
elizabethforma,0.0
elizabethforma july,0.0
elkhart,0.0
ellen,0.0
ellen degeneres,0.0
ellen johnson,0.0
elli,0.0
elliot,0.0
elliott,0.0
ellison,0.0
eln,0.0
elon,0.0
elon musk,0.0
elsa,0.0
elton,0.0
elton john,0.0
elton simpson,0.0
elusive,0.0
elysee,0.0
em,0.0
email,0.0
email account,0.0
email address,0.0
email arrangement,0.0
email case,0.0
email chain,0.0
email clinton,0.0
email democratic,0.0
email dump,0.0
email email,0.0
email exchange,0.0
email fbi,0.0
email hack,0.0
email hacked,0.0
email hillary,0.0
email investigation,0.0
email leak,0.0
email leaked,0.0
email missing,0.0
email obtained,0.0
email official,0.0
email practice,0.0
email probe,0.0
email public,0.0
email related,0.0
email release,0.0
email released,0.0
email reuters,0.0
email said,0.0
email scandal,0.0
email secretary,0.0
email seeking,0.0
email seen,0.0
email sent,0.0
email server,0.0
email showed,0.0
email state,0.0
email trump,0.0
email use,0.0
email wikileaks,0.0
emailed,0.0
emailed statement,0.0
emanating,0.0
emancipation,0.0
emanuel,0.0
emanuel said,0.0
embargo,0.0
embargo cuba,0.0
embarked,0.0
embarrass,0.0
embarrassed,0.0
embarrasses,0.0
embarrassing,0.0
embarrassingly,0.0
embarrassment,0.0
embassy,0.0
embassy havana,0.0
embassy israel,0.0
embassy jerusalem,0.0
embassy london,0.0
embassy official,0.0
embassy said,0.0
embassy staff,0.0
embassy tel,0.0
embassy washington,0.0
embattled,0.0
embedded,0.0
embedded video,0.0
embezzlement,0.0
emblazoned,0.0
emblem,0.0
emblematic,0.0
embodied,0.0
embodies,0.0
embodiment,0.0
embolden,0.0
emboldened,0.0
embrace,0.0
embraced,0.0
embracing,0.0
embroiled,0.0
emerge,0.0
emerged,0.0
emergence,0.0
emergency,0.0
emergency management,0.0
emergency manager,0.0
emergency medical,0.0
emergency meeting,0.0
emergency response,0.0
emergency room,0.0
emergency service,0.0
emergency stay,0.0
emerges,0.0
emerging,0.0
emerging market,0.0
emeritus,0.0
emerson,0.0
emigrated,0.0
emigration,0.0
emily,0.0
emily list,0.0
eminem,0.0
eminent,0.0
emir,0.0
emir sheikh,0.0
emirate,0.0
emissary,0.0
emission,0.0
emission percent,0.0
emission power,0.0
emitter,0.0
emma,0.0
emmanuel,0.0
emmanuel macron,0.0
emmerson,0.0
emmerson mnangagwa,0.0
emmy,0.0
emoji,0.0
emolument,0.0
emolument clause,0.0
emotion,0.0
emotional,0.0
emotionally,0.0
emotionally charged,0.0
emotive,0.0
emp,0.0
emp attack,0.0
empathy,0.0
emperor,0.0
emphasis,0.0
emphasis added,0.0
emphasize,0.0
emphasized,0.0
emphasizing,0.0
emphatically,0.0
empire,0.0
empirical,0.0
employ,0.0
employ people,0.0
employed,0.0
employee,0.0
employee said,0.0
employee state,0.0
employee told,0.0
employee trump,0.0
employee work,0.0
employer,0.0
employer provide,0.0
employing,0.0
employment,0.0
employment opportunity,0.0
empower,0.0
empowered,0.0
empowering,0.0
empowerment,0.0
empowers,0.0
emptive,0.0
emptyseatspics,0.0
emulate,0.0
en,0.0
en gb,0.0
en masse,0.0
en route,0.0
en sdk,0.0
enable,0.0
enabled,0.0
enabler,0.0
enablers,0.0
enables,0.0
enabling,0.0
enact,0.0
enacted,0.0
enacting,0.0
enactment,0.0
enamored,0.0
encircled,0.0
enclave,0.0
encompass,0.0
encompassing,0.0
encounter,0.0
encountered,0.0
encourage,0.0
encourage people,0.0
encouraged,0.0
encouragement,0.0
encourages,0.0
encouraging,0.0
encroachment,0.0
encrypted,0.0
encryption,0.0
encyclical,0.0
achievable,0.0
end apartheid,0.0
end august,0.0
end campaign,0.0
end cold,0.0
end conflict,0.0
end daca,0.0
end day,0.0
end decade,0.0
end fiscal,0.0
end game,0.0
end interview,0.0
end january,0.0
end july,0.0
end june,0.0
end like,0.0
end march,0.0
end meet,0.0
end military,0.0
end month,0.0
end nuclear,0.0
end obama,0.0
end october,0.0
end people,0.0
end political,0.0
end program,0.0
end result,0.0
end said,0.0
end september,0.0
end sight,0.0
end state,0.0
end story,0.0
end term,0.0
end time,0.0
end trump,0.0
end video,0.0
end violence,0.0
end war,0.0
end week,0.0
end white,0.0
end world,0.0
end year,0.0
endanger,0.0
endangered,0.0
endangered specie,0.0
endangering,0.0
endangerment,0.0
endangerment finding,0.0
endangers,0.0
endeavor,0.0
ended,0.0
ended truce,0.0
ended year,0.0
endemic,0.0
ending,0.0
ending year,0.0
endless,0.0
endless war,0.0
endlessly,0.0
endorse,0.0
endorse candidate,0.0
endorse clinton,0.0
endorse donald,0.0
endorse hillary,0.0
endorse trump,0.0
endorsed,0.0
endorsed clinton,0.0
endorsed donald,0.0
endorsed hillary,0.0
endorsed trump,0.0
endorsement,0.0
endorsement clinton,0.0
endorsement trump,0.0
endorses,0.0
endorsing,0.0
endorsing trump,0.0
endowment,0.0
endure,0.0
endured,0.0
enduring,0.0
enemy,0.0
enemy american,0.0
enemy combatant,0.0
enemy people,0.0
enemy state,0.0
energetic,0.0
energize,0.0
energized,0.0
energy,0.0
energy agency,0.0
energy commerce,0.0
energy company,0.0
energy corp,0.0
energy department,0.0
energy development,0.0
energy efficiency,0.0
energy environment,0.0
energy firm,0.0
energy industry,0.0
energy infrastructure,0.0
energy market,0.0
energy minister,0.0
energy policy,0.0
energy production,0.0
energy project,0.0
energy resource,0.0
energy secretary,0.0
energy sector,0.0
energy security,0.0
energy source,0.0
energy transfer,0.0
enforce,0.0
enforce law,0.0
enforceable,0.0
enforced,0.0
enforcement,0.0
enforcement action,0.0
enforcement administration,0.0
enforcement agency,0.0
enforcement agent,0.0
enforcement authority,0.0
enforcement community,0.0
enforcement effort,0.0
enforcement ice,0.0
enforcement intelligence,0.0
enforcement officer,0.0
enforcement official,0.0
enforcement said,0.0
enforcement source,0.0
enforces,0.0
enforcing,0.0
enforcing law,0.0
accustomed,0.0
engaged,0.0
engagement,0.0
engages,0.0
engaging,0.0
engel,0.0
engels,0.0
engine,0.0
engineer,0.0
engineered,0.0
engineering,0.0
england,0.0
england patriot,0.0
england reuters,0.0
english,0.0
english language,0.0
english speaking,0.0
english state,0.0
engulfed,0.0
enhance,0.0
enhanced,0.0
enhanced interrogation,0.0
enhancing,0.0
enjoy,0.0
enjoy reference,0.0
enjoyed,0.0
enjoying,0.0
enjoys,0.0
enlightened,0.0
enlist,0.0
enlisted,0.0
enlisting,0.0
enmity,0.0
enormous,0.0
enormously,0.0
enquirer,0.0
enrage,0.0
enraged,0.0
enrich,0.0
enriched,0.0
enriched uranium,0.0
enriching,0.0
enrichment,0.0
enrique,0.0
enrique pe,0.0
enrique pena,0.0
enroll,0.0
enrolled,0.0
enrollee,0.0
enrolling,0.0
enrollment,0.0
enron,0.0
enshrine,0.0
enshrined,0.0
enslaved,0.0
ensnared,0.0
ensued,0.0
ensuing,0.0
ensure,0.0
ensure american,0.0
ensure people,0.0
ensure safety,0.0
ensure security,0.0
ensured,0.0
ensures,0.0
ensuring,0.0
entail,0.0
entanglement,0.0
enter,0.0
enter country,0.0
enter parliament,0.0
enter united,0.0
entered,0.0
entered country,0.0
entered race,0.0
entered united,0.0
accusing trump,0.0
entering country,0.0
entering united,0.0
enterprise,0.0
enterprise institute,0.0
enters,0.0
entertain,0.0
entertained,0.0
entertainer,0.0
entertaining,0.0
entertainment,0.0
entertainment industry,0.0
enthusiasm,0.0
enthusiast,0.0
enthusiastic,0.0
enthusiastically,0.0
entire,0.0
entire administration,0.0
entire article,0.0
entire campaign,0.0
entire career,0.0
entire city,0.0
entire country,0.0
entire family,0.0
entire interview,0.0
entire life,0.0
entire nation,0.0
entire state,0.0
accusing president,0.0
entire thing,0.0
entire time,0.0
entire video,0.0
entire world,0.0
entire year,0.0
entirely,0.0
entirely different,0.0
entirely new,0.0
entirely possible,0.0
entirety,0.0
entitled,0.0
entitlement,0.0
entitlement program,0.0
entity,0.0
entity individual,0.0
entourage,0.0
entrance,0.0
entrapment,0.0
entrenched,0.0
entrepreneur,0.0
entrepreneurship,0.0
entrusted,0.0
entry,0.0
entry level,0.0
entry people,0.0
entry point,0.0
entry refugee,0.0
entry united,0.0
envelope,0.0
environment,0.0
environment minister,0.0
environmental,0.0
environmental activist,0.0
environmental group,0.0
environmental impact,0.0
environmental issue,0.0
environmental law,0.0
environmental policy,0.0
accusing,0.0
environmental quality,0.0
environmental regulation,0.0
environmental review,0.0
environmentalist,0.0
environmentalist green,0.0
environmentally,0.0
envisaged,0.0
envision,0.0
envisioned,0.0
envisions,0.0
envoy,0.0
envoy north,0.0
envoy syria,0.0
envy,0.0
eo,0.0
eow,0.0
ep,0.0
ep patrick,0.0
ep tune,0.0
epa,0.0
epa administrator,0.0
epa chief,0.0
epa official,0.0
epic,0.0
epicenter,0.0
epidemic,0.0
epilepsy,0.0
epipen,0.0
epipens,0.0
episcopal,0.0
episcopal church,0.0
episode,0.0
episode boiler,0.0
episode contain,0.0
episode like,0.0
episode sunday,0.0
epithet,0.0
epitome,0.0
epoch,0.0
epstein,0.0
equal,0.0
equal employment,0.0
equal opportunity,0.0
equal pay,0.0
equal protection,0.0
equal right,0.0
equal treatment,0.0
equality,0.0
equally,0.0
equate,0.0
equates,0.0
equation,0.0
equifax,0.0
equip,0.0
equipment,0.0
equipped,0.0
equitable,0.0
accuses,0.0
equity firm,0.0
equity investor,0.0
equivalence,0.0
equivalency,0.0
equivalent,0.0
er,0.0
er quarterback,0.0
era,0.0
era law,0.0
era policy,0.0
era regulation,0.0
era rule,0.0
eradicate,0.0
eradicated,0.0
eradication,0.0
erase,0.0
erased,0.0
erasing,0.0
erbil,0.0
erbil iraq,0.0
erbil sulaimaniya,0.0
erc,0.0
erdo,0.0
erdogan,0.0
erdogan said,0.0
erdogan say,0.0
erdogan spokesman,0.0
erdogan told,0.0
erect,0.0
erected,0.0
erecting,0.0
eric,0.0
eric bolling,0.0
eric garner,0.0
eric holder,0.0
eric schneiderman,0.0
eric schultz,0.0
eric trump,0.0
eric walsh,0.0
erica,0.0
erick,0.0
erick fernandez,0.0
erickfernandez,0.0
erickson,0.0
erictrump,0.0
erie,0.0
erik,0.0
erin,0.0
erin burnett,0.0
eritrea,0.0
ernesto,0.0
ernst,0.0
erode,0.0
eroded,0.0
eroding,0.0
erosion,0.0
err,0.0
erratic,0.0
erratic behavior,0.0
erred,0.0
erroneous,0.0
erroneously,0.0
error,0.0
error percentage,0.0
erupt,0.0
erupted,0.0
eruption,0.0
erupts,0.0
escalate,0.0
escalated,0.0
escalates,0.0
escalating,0.0
escalating tension,0.0
escalation,0.0
escalation zone,0.0
escalator,0.0
escapade,0.0
escape,0.0
escaped,0.0
escaping,0.0
escort,0.0
escorted,0.0
esoteric,0.0
esoteric hollywood,0.0
especially,0.0
especially considering,0.0
especially given,0.0
especially people,0.0
especially true,0.0
especially trump,0.0
especially white,0.0
especially woman,0.0
especially young,0.0
espionage,0.0
espionage act,0.0
espn,0.0
espoused,0.0
esquire,0.0
essay,0.0
essence,0.0
essential,0.0
essential health,0.0
essential service,0.0
essentially,0.0
est,0.0
est gmt,0.0
est source,0.0
est special,0.0
est wednesday,0.0
establish,0.0
established,0.0
establishes,0.0
establishing,0.0
establishment,0.0
establishment candidate,0.0
establishment clause,0.0
establishment figure,0.0
establishment medium,0.0
establishment republican,0.0
establishment star,0.0
estate,0.0
estate billionaire,0.0
estate business,0.0
estate developer,0.0
estate investment,0.0
estate magnate,0.0
estate mogul,0.0
estate seminar,0.0
estate tax,0.0
estate tycoon,0.0
esteban,0.0
esteem,0.0
estes,0.0
estimate,0.0
estimate cost,0.0
estimate undocumented,0.0
accuser,0.0
estimated billion,0.0
estimated cost,0.0
estimated million,0.0
estimated people,0.0
estimated percent,0.0
estonia,0.0
estonian,0.0
estranged,0.0
estranged husband,0.0
et,0.0
et al,0.0
et pm,0.0
etat,0.0
eternal,0.0
eternal capital,0.0
eternal indivisible,0.0
eternity,0.0
etf,0.0
ethan,0.0
ethan miller,0.0
ethanol,0.0
ethic,0.0
ethic agreement,0.0
ethic committee,0.0
ethic expert,0.0
ethic investigation,0.0
ethic lawyer,0.0
ethic office,0.0
ethic rule,0.0
ethic violation,0.0
ethic watchdog,0.0
ethical,0.0
ethically,0.0
ethiopia,0.0
ethiopian,0.0
ethnic,0.0
ethnic albanian,0.0
ethnic cleansing,0.0
ethnic group,0.0
ethnic minority,0.0
ethnic rakhine,0.0
ethnic tension,0.0
ethnic violence,0.0
ethnically,0.0
ethnicity,0.0
etihad,0.0
eu,0.0
eu accession,0.0
eu brexit,0.0
eu britain,0.0
eu budget,0.0
eu chief,0.0
eu citizen,0.0
eu commission,0.0
eu country,0.0
eu court,0.0
eu deal,0.0
eu demand,0.0
eu diplomat,0.0
eu executive,0.0
eu foreign,0.0
eu government,0.0
eu law,0.0
eu lawmaker,0.0
eu leader,0.0
eu march,0.0
eu member,0.0
eu membership,0.0
eu negotiator,0.0
eu official,0.0
eu parliament,0.0
eu referendum,0.0
eu rule,0.0
eu said,0.0
eu sanction,0.0
eu say,0.0
eu single,0.0
eu state,0.0
eu subsidy,0.0
eu summit,0.0
eu trade,0.0
eu turkey,0.0
eu uk,0.0
eu want,0.0
eu withdrawal,0.0
eugene,0.0
eulogy,0.0
euphemism,0.0
euphrates,0.0
euphrates river,0.0
eurasia,0.0
eurasian,0.0
euro,0.0
euro billion,0.0
euro eu,0.0
euro million,0.0
euro zone,0.0
eurogroup,0.0
europe,0.0
europe america,0.0
europe asia,0.0
europe biggest,0.0
europe descent,0.0
europe middle,0.0
europe need,0.0
europe radio,0.0
europe said,0.0
europe united,0.0
europe world,0.0
european,0.0
european ally,0.0
european arrest,0.0
european capital,0.0
european central,0.0
european commission,0.0
european company,0.0
european council,0.0
european country,0.0
european court,0.0
european diplomat,0.0
european government,0.0
european integration,0.0
european leader,0.0
european nation,0.0
european official,0.0
european parliament,0.0
european partner,0.0
european policy,0.0
european union,0.0
eurosceptic,0.0
eurozone,0.0
eustis,0.0
euthanasia,0.0
ev,0.0
eva,0.0
evacuate,0.0
evacuated,0.0
evacuating,0.0
evacuation,0.0
evacuee,0.0
evade,0.0
evade sanction,0.0
evading,0.0
evaluate,0.0
evaluated,0.0
evaluating,0.0
evaluation,0.0
evan,0.0
evan mcmullin,0.0
evancho,0.0
evangelical,0.0
evangelical christian,0.0
evangelicals,0.0
evangelist,0.0
evangelist medium,0.0
evans,0.0
evasion,0.0
evasive,0.0
eve,0.0
evelyn,0.0
evening,0.0
evening news,0.0
evenly,0.0
evenly split,0.0
event,0.0
event day,0.0
event held,0.0
event hillary,0.0
event hosted,0.0
event including,0.0
event like,0.0
event new,0.0
event past,0.0
event said,0.0
event took,0.0
event trump,0.0
event washington,0.0
event white,0.0
event year,0.0
eventual,0.0
eventual nominee,0.0
eventuality,0.0
eventually,0.0
everybody,0.0
everybody know,0.0
everybody want,0.0
everyday,0.0
everyday american,0.0
everytown,0.0
evict,0.0
evicted,0.0
eviction,0.0
evidence,0.0
evidence case,0.0
evidence claim,0.0
evidence clinton,0.0
evidence collusion,0.0
evidence crime,0.0
evidence hillary,0.0
evidence presented,0.0
evidence president,0.0
evidence russia,0.0
evidence russian,0.0
evidence suggest,0.0
evidence suggests,0.0
evidence support,0.0
evidence trump,0.0
evidence wrongdoing,0.0
evidenced,0.0
evident,0.0
evidently,0.0
evil,0.0
evolution,0.0
evolve,0.0
evolved,0.0
evolving,0.0
ex,0.0
ex cia,0.0
ex fbi,0.0
ex husband,0.0
ex president,0.0
ex soviet,0.0
ex trump,0.0
ex wife,0.0
exacerbate,0.0
exacerbated,0.0
exact,0.0
exact number,0.0
exact opposite,0.0
exact thing,0.0
accused woman,0.0
exactly happened,0.0
exactly kind,0.0
exactly like,0.0
exactly right,0.0
exactly trump,0.0
exactly want,0.0
exactly year,0.0
exaggerated,0.0
exaggerating,0.0
exaggeration,0.0
exam,0.0
examination,0.0
examine,0.0
examined,0.0
examiner,0.0
examines,0.0
examining,0.0
example,0.0
example ethnic,0.0
example said,0.0
example trump,0.0
exceed,0.0
exceeded,0.0
exceeding,0.0
exceedingly,0.0
exceeds,0.0
excellence,0.0
excellent,0.0
excellent job,0.0
exception,0.0
exceptional,0.0
exceptionalism,0.0
exceptionally,0.0
excerpt,0.0
excess,0.0
excessive,0.0
excessive force,0.0
excessively,0.0
exchange,0.0
exchange commission,0.0
exchange rate,0.0
exchange trump,0.0
exchanged,0.0
exchanging,0.0
excise,0.0
excise tax,0.0
excited,0.0
excitement,0.0
exciting,0.0
exclaimed,0.0
exclude,0.0
excluded,0.0
excludes,0.0
excluding,0.0
exclusion,0.0
exclusive,0.0
exclusive interview,0.0
exclusive trump,0.0
exclusively,0.0
excuse,0.0
excuse trump,0.0
excused,0.0
excusing,0.0
exec,0.0
execute,0.0
executed,0.0
executing,0.0
execution,0.0
accused washington,0.0
accused using,0.0
executive amnesty,0.0
executive authority,0.0
executive board,0.0
executive branch,0.0
executive chairman,0.0
executive committee,0.0
executive company,0.0
executive director,0.0
executive editor,0.0
executive mark,0.0
executive office,0.0
executive officer,0.0
executive order,0.0
executive power,0.0
executive privilege,0.0
executive producer,0.0
executive said,0.0
executive trump,0.0
executive vice,0.0
exemplified,0.0
exempt,0.0
exempt status,0.0
exempted,0.0
exempting,0.0
exemption,0.0
exercise,0.0
exercise restraint,0.0
exercise right,0.0
exercised,0.0
exercising,0.0
exercising right,0.0
exert,0.0
exert pressure,0.0
exerts,0.0
exhaust,0.0
exhausted,0.0
exhaustive,0.0
exhibit,0.0
exhibited,0.0
